"상태","업체명","식별번호","규격","2025-12-17","2025-12-24","2025-12-25","변동액","계약종료일"
"SAME","위메이드 보호작업장","25638688","데스크톱컴퓨터, 위메이드 보호작업장, RTS-L2ZM56VZ, Intel Core i5 14400(2.5GHz)","1088800","1088800","1088800","0","2026.07.19"
"SAME","(주)유투","25479174","데스크톱컴퓨터, 유투, S5E2-550/B, Intel Core i5 14500(2.6GHz)","1089000","1089000","1089000","0","2029.09.30"
"SAME","(주)유투","25479172","데스크톱컴퓨터, 유투, S5E2-520/B, Intel Core i5 14500(2.6GHz)","1089000","1089000","1089000","0","2029.09.30"
"SAME","위더스컴퓨터 주식회사","25695812","데스크톱컴퓨터, 위더스컴퓨터, B7S-450N5H116, Intel Core i5 14500(2.6GHz)","1091100","1091100","1091100","0","2029.09.30"
"SAME","주식회사누리나루","25748075","데스크톱컴퓨터, 누리나루, NRS-451010, Intel Core i5-14500(2.6GHz)","1093400","1093400","1093400","0","2029.09.30"
"SAME","위더스컴퓨터 주식회사","24487415","데스크톱컴퓨터, 위더스컴퓨터, H6T-70N5H216, Intel Core i7 12700(2.1GHz)","1094000","1094000","1094000","0","2029.09.30"
"SAME","주식회사 아이브리지닷컴","25628969","데스크톱컴퓨터, 아이브리지닷컴, S5-X46B-1A2N, i5-14600(2.7GHz)","1094000","1094000","1094000","0","2028.12.03"
"SAME","주식회사 테트라","24959789","데스크톱컴퓨터, 테트라, T-DT351T2S16-P8V7, Intel Core i5 13500(2.5GHz)","1094500","1094500","1094500","0","2029.09.30"
"SAME","위더스컴퓨터 주식회사","25695808","데스크톱컴퓨터, 위더스컴퓨터, B7T-450N5H116, Intel Core i5 14500(2.6GHz)","1095100","1095100","1095100","0","2029.09.30"
"SAME","주식회사 티원엘에스","25859193","데스크톱컴퓨터, 티원엘에스, TMB-D51900M, Intel Core i5 14500(2.6GHz)","1097000","1097000","1097000","0","2029.03.18"
"SAME","주식회사 에이치케이시스템","25770755","데스크톱컴퓨터, 에이치케이시스템, HSB5-AX52P0, Intel Core i5 13500(2.5GHz)","1097400","1097400","1097400","0","2029.09.30"
"SAME","주식회사 에이치케이시스템","25769817","데스크톱컴퓨터, 에이치케이시스템, HTB5-AX52P0, Intel Core i5 13500(2.5GHz)","1097400","1097400","1097400","0","2029.09.30"
"SAME","(주)컴트리","25797456","데스크톱컴퓨터, 컴트리, CS4-E51-Q0001, Intel Core i5 14500(2.6GHz)","1099610","1099610","1099610","0","2029.09.30"
"SAME","주식회사 엔와이컴퓨터","25817157","데스크톱컴퓨터, 엔와이컴퓨터, NY-P147SI00, Intel Core i7 14700(2.1GHz)","1099700","1099700","1099700","0","2029.09.30"
"SAME","(주)한성컴퓨터","25468270","데스크톱컴퓨터, 한성컴퓨터, S13-H561620V0, Intel Core i5 13500(2.5GHz)","1099700","1099700","1099700","0","2027.08.08"
"SAME","(주)한성컴퓨터","25468277","데스크톱컴퓨터, 한성컴퓨터, T13-B571621V0, Intel Core i5 13500(2.5GHz)","1099700","1099700","1099700","0","2027.08.08"
"SAME","주식회사 라인피아","25710512","데스크톱컴퓨터, 라인피아, LP-M713-1651M, Intel Core i7 13700(2.1GHz)","1100000","1100000","1100000","0","2029.09.30"
"SAME","주식회사 기린","25661567","데스크톱컴퓨터, 기린, KR176-T4516220, Intel&nbsp;Core&nbsp;i5-14500(2.6GHz)","1100500","1100500","1100500","0","2029.09.30"
"SAME","주식회사누리나루","25748066","데스크톱컴퓨터, 누리나루, NRM-345120, Intel Core i5-13400(2.5GHz)","1101000","1101000","1101000","0","2029.09.30"
"SAME","주식회사누리나루","25748068","데스크톱컴퓨터, 누리나루, NRM-315120, Intel Core i3-13100(3.4GHz)","1101000","1101000","1101000","0","2029.09.30"
"SAME","사단법인 한국사회적일자리개발원","24526156","데스크톱컴퓨터, 한국사회적일자리개발원, DT12-S716M51G0, Intel Core i7 12700(2.1GHz)","1101300","1101300","1101300","0","2029.09.30"
"SAME","사단법인 한국사회적일자리개발원","24526185","데스크톱컴퓨터, 한국사회적일자리개발원, DT12-B716M51G0, Intel Core i7 12700(2.1GHz)","1101300","1101300","1101300","0","2029.09.30"
"SAME","주식회사 메이커스테크놀로지","25708419","데스크톱컴퓨터, 메이커스테크놀로지, D12502H116V5, Intel Core i5 12500(2.1GHz)","1101600","1101600","1101600","0","2029.09.30"
"SAME","(주)컴트리","25797492","데스크톱컴퓨터, 컴트리, CN4-E51-HK0001, Intel Core i5 14500(2.6GHz)","1104210","1024210","1024210","0","2029.09.30"
"SAME","주식회사 서버앤컴퓨터","24589653","데스크톱컴퓨터, 서버앤컴퓨터, DODE-T71625, Intel Core i7 12700(2.1GHz)","1105000","1105000","1105000","0","2026.04.29"
"SAME","주식회사 테트라","25356980","데스크톱컴퓨터, 테트라, T-MDT452T5S16, Intel Core i5 14500(2.6GHz)","1105200","1105200","1105200","0","2029.09.30"
"SAME","(주)한성컴퓨터","25411630","데스크톱컴퓨터, 한성컴퓨터, S13-H561621V5, Intel Core i5 13500(2.5GHz)","1105900","1105900","1105900","0","2027.08.08"
"SAME","주식회사 인비전","25738654","데스크톱컴퓨터, 인비전, IV-M757165, Intel Core i7 14700(2.1GHz)","1106000","1106000","1106000","0","2029.09.30"
"SAME","주식회사 티원엘에스","25859203","데스크톱컴퓨터, 티원엘에스, TSB-D51920S, Intel Core i5 14500(2.6GHz)","1106100","1106100","1106100","0","2029.03.18"
"SAME","주식회사 에이치케이시스템","25770775","데스크톱컴퓨터, 에이치케이시스템, HSC4-BX52P0, Intel Core i5 14400(2.5GHz)","1107200","1107200","1107200","0","2029.09.30"
"SAME","주식회사 에이치케이시스템","25769837","데스크톱컴퓨터, 에이치케이시스템, HTC4-BX52P0, Intel Core i5 14400(2.5GHz)","1107200","1107200","1107200","0","2029.09.30"
"SAME","주식회사 리퓨터","25441184","데스크톱컴퓨터, 리퓨터, X3357E4N, Intel Core i5 13500(2.5GHz)","1108000","1108000","1108000","0","2029.09.30"
"SAME","주식회사 리퓨터","25437149","데스크톱컴퓨터, 리퓨터, H4357E4N, Intel Core i5 13500(2.5GHz)","1108000","1108000","1108000","0","2029.09.30"
"SAME","주식회사 인텍","25822918","데스크톱컴퓨터, 인텍, ITA176-T4532320, IntelCore i5-14500(2.6GHz)","1108000","1108000","1108000","0","2029.03.14"
"SAME","주식회사 인텍","25822413","데스크톱컴퓨터, 인텍, ITA176-S4532320, IntelCore i5-14500(2.6GHz)","1108000","1108000","1108000","0","2029.03.14"
"SAME","몬스타주식회사","25493397","데스크톱컴퓨터, 몬스타, MPC-M145R16S512, Intel Core i5 14500(5.0GHz)","1108210","1108210","1108210","0","2027.08.24"
"SAME","주식회사 서버앤컴퓨터","24589658","데스크톱컴퓨터, 서버앤컴퓨터, DODE-M71615, Intel Core i7 12700(2.1GHz)","1109000","1109000","1109000","0","2026.04.29"
"SAME","사단법인 한국사회적일자리개발원","24526175","데스크톱컴퓨터, 한국사회적일자리개발원, DT12-B516M51G0, Intel Core i5 12500(3.0GHz)","1110900","1110900","1110900","0","2029.09.30"
"SAME","(주)유투","25769653","데스크톱컴퓨터, 유투, AS5E2-500/B, AMD Ryzen5 PRO 7645(3.8GHz)","1111000","1111000","1111000","0","2029.09.30"
"SAME","위더스컴퓨터 주식회사","25779569","데스크톱컴퓨터, 위더스컴퓨터, B8S-54N516, Intel Core Ultra 5 225(3.3GHz)","1111000","1111000","1111000","0","2029.09.30"
"SAME","위더스컴퓨터 주식회사","25779563","데스크톱컴퓨터, 위더스컴퓨터, B8L-54N516, Intel Core Ultra 5 225(3.3GHz)","1111000","1111000","1111000","0","2029.09.30"
"SAME","주식회사 엔와이컴퓨터","24925010","데스크톱컴퓨터, 엔와이컴퓨터, NY-C137SI00, Intel Core i7 13700(2.1GHz)","1111500","1111500","1111500","0","2029.09.30"
"SAME","주식회사 엔와이컴퓨터","24924995","데스크톱컴퓨터, 엔와이컴퓨터, NY-E137SI00, Intel Core i7 13700(2.1GHz)","1111500","1111500","1111500","0","2029.09.30"
"SAME","주식회사 주연테크","25792413","데스크톱컴퓨터, 주연테크, JA-145G1S, Intel Core i5-14500(2.6GHz)","1112000","1112000","1112000","0","2029.09.30"
"SAME","주식회사 아이브리지닷컴","25628961","데스크톱컴퓨터, 아이브리지닷컴, M7-X47B-1A2N, i7-14700(2.1GHz)","1112000","1112000","1112000","0","2028.12.03"
"SAME","주식회사 주연테크","25792434","데스크톱컴퓨터, 주연테크, JA-144G5S2H, Intel Core i5-14400(2.5GHz)","1112200","1112200","1112200","0","2029.09.30"
"SAME","주식회사 주연테크","25792384","데스크톱컴퓨터, 주연테크, JS-144G5S2H, Intel Core i5-14400(2.5GHz)","1112200","1112200","1112200","0","2029.09.30"
"SAME","네오프랜드(주)","25590582","데스크톱컴퓨터, 네오프랜드, NDI54S4-C05N, Intel Core i5 14500(2.6GHz)","1112800","1112800","1112800","0","2026.08.03"
"SAME","(주)유투","25563639","데스크톱컴퓨터, 유투, T5E2-520/F, Intel Core i5 14500(2.6GHz)","1113000","1113000","1113000","0","2029.09.30"
"SAME","주식회사누리나루","25748076","데스크톱컴퓨터, 누리나루, NRS-455120, Intel Core i5-14500(2.6GHz)","1113400","1113400","1113400","0","2029.09.30"
"SAME","주식회사 테트라","25088287","데스크톱컴퓨터, 테트라, T-DS371T5S16-P4VNO, Intel Core i7 13700(2.1GHz)","1113800","1113800","1113800","0","2029.09.30"
"SAME","주식회사 주연테크","25792389","데스크톱컴퓨터, 주연테크, JS-145F5S1S, Intel Core i5-14500(2.6GHz)","1114000","1114000","1114000","0","2029.09.30"
"SAME","주식회사 주연테크","25792430","데스크톱컴퓨터, 주연테크, JA-145F5S1S, Intel Core i5-14500(2.6GHz)","1114000","1114000","1114000","0","2029.09.30"
"SAME","위메이드 보호작업장","25229320","데스크톱컴퓨터, 위메이드 보호작업장, RTM-F21M5VZ, Intel Core i5 13500(2.5GHz)","1114700","1114700","1114700","0","2026.07.19"
"SAME","위메이드 보호작업장","25229335","데스크톱컴퓨터, 위메이드 보호작업장, RTS-F21M5VZ, Intel Core i5 13500(2.5GHz)","1114700","1114700","1114700","0","2026.07.19"
"SAME","위메이드 보호작업장","25638706","데스크톱컴퓨터, 위메이드 보호작업장, RTS-521M5VZ, Intel Core i5 14500(2.6GHz)","1115000","1115000","1115000","0","2026.07.19"
"SAME","위메이드 보호작업장","25638695","데스크톱컴퓨터, 위메이드 보호작업장, RTM-521M5VZ, Intel Core i5 14500(2.6GHz)","1115000","1115000","1115000","0","2026.07.19"
"SAME","주식회사누리나루","25748060","데스크톱컴퓨터, 누리나루, NRM-375120, Intel Core i7-13700(2.1GHz)","1116000","1116000","1116000","0","2029.09.30"
"SAME","주식회사누리나루","25745576","데스크톱컴퓨터, 누리나루, NRS-355120, Intel Core i5-13500(2.5GHz)","1116000","1116000","1116000","0","2029.09.30"
"SAME","주식회사 인비전","25738651","데스크톱컴퓨터, 인비전, IV-M755165S1, Intel Core i5 14500(2.6GHz)","1116000","1116000","1116000","0","2029.09.30"
"SAME","(주)다컴시스템","25586028","데스크톱컴퓨터, 다컴시스템, MI4DKD-4640BA, Intel Core i5 14500(2.6GHz)","1117000","1117000","1117000","0","2029.09.30"
"SAME","(주)다컴시스템","25586034","데스크톱컴퓨터, 다컴시스템, SI4DKM-4640BA, Intel Core i5 14500(2.6GHz)","1117000","1117000","1117000","0","2029.09.30"
"SAME","오렌지보호작업장","25613332","데스크톱컴퓨터, 오렌지보호작업장, OSR-45001, Intel Core i5 14500(2.6GHz)","1118000","1118000","1118000","0","2029.09.30"
"SAME","오렌지보호작업장","25613346","데스크톱컴퓨터, 오렌지보호작업장, OMR-45001, Intel Core i5 14500(2.6GHz)","1118000","1118000","1118000","0","2029.09.30"
"SAME","주식회사 엔와이컴퓨터","25554364","데스크톱컴퓨터, 엔와이컴퓨터, NY-E147SI00, Intel Core i7 14700(2.1GHz)","1119700","1119700","1119700","0","2029.09.30"
"SAME","주식회사 아이티에스","25155335","데스크톱컴퓨터, 아이티에스, ITS-DS13-G7C51, Intel Core i7 13700(2.1GHz)","1120000","1120000","1120000","0","2028.02.12"
"SAME","주식회사 아이티에스","25155353","데스크톱컴퓨터, 아이티에스, ITS-DT13-G7C51, Intel Core i7 13700(2.1GHz)","1120000","1120000","1120000","0","2028.02.12"
"SAME","주식회사 주연테크","25792425","데스크톱컴퓨터, 주연테크, JA-147F5S, Intel Core i7-14700(2.1GHz)","1121900","1121900","1121900","0","2029.09.30"
"SAME","주식회사 주연테크","25694262","데스크톱컴퓨터, 주연테크, JS-U5F5S, Intel Core Ultra 5 245K(4.2GHz)","1121900","1121900","1121900","0","2029.09.30"
"SAME","주식회사 주연테크","25792373","데스크톱컴퓨터, 주연테크, JS-147F5S, Intel Core i7-14700(2.1GHz)","1121900","1121900","1121900","0","2029.09.30"
"SAME","주식회사 주연테크","25694232","데스크톱컴퓨터, 주연테크, JA-U5F5S, Intel Core Ultra 5 245K(4.2GHz)","1121900","1121900","1121900","0","2029.09.30"
"SAME","주식회사 에이치케이시스템","25770763","데스크톱컴퓨터, 에이치케이시스템, HSB5-BX52P0, Intel Core i5 14500(2.6GHz)","1122200","1122200","1122200","0","2029.09.30"
"SAME","주식회사 에이치케이시스템","25769821","데스크톱컴퓨터, 에이치케이시스템, HTB5-BX52P0, Intel Core i5 14500(2.6GHz)","1122200","1122200","1122200","0","2029.09.30"
"SAME","주식회사 트리엠","25726663","데스크톱컴퓨터, 트리엠, TX4-RH7-506, Intel Core i7-14700(2.1GHz)","1122900","",,"0","2029.06.25"
"SAME","주식회사 인텍","25822915","데스크톱컴퓨터, 인텍, ITA176-T45324C0, IntelCore i5-14500(2.6GHz)","1123000","1123000","1123000","0","2029.03.14"
"SAME","주식회사 티원엘에스","25855498","데스크톱컴퓨터, 티원엘에스, TMB-D51920S, Intel Core i5 14500(2.6GHz)","1124100","1124100","1124100","0","2029.03.18"
"SAME","몬스타주식회사","25493399","데스크톱컴퓨터, 몬스타, MPC-S145R16S256H1, Intel Core i5 14500(5.0GHz)","1126320","1126320","1126320","0","2027.08.24"
"SAME","주식회사 아이브리지닷컴","25628974","데스크톱컴퓨터, 아이브리지닷컴, S7-X47B-1A2N, i7-14700(3.4GHz)","1127000","1127000","1127000","0","2028.12.03"
"SAME","주식회사 기린","25661579","데스크톱컴퓨터, 기린, KR176-S4516320, Intel&nbsp;Core&nbsp;i5-14500(2.6GHz)","1127200","1127200","1127200","0","2029.09.30"
"SAME","주식회사 테트라","24954992","데스크톱컴퓨터, 테트라, T-DT351T5S16-P8V7, Intel Core i5 13500(2.1GHz)","1127300","1127300","1127300","0","2029.09.30"
"SAME","주식회사누리나루","25748074","데스크톱컴퓨터, 누리나루, NRS-451020, Intel Core i5-14500(2.6GHz)","1127400","1127400","1127400","0","2029.09.30"
"SAME","(주)레드스톤시스템","25618451","데스크톱컴퓨터, 레드스톤시스템, DMY-4566HHKP, Intel Core i5 14500(2.6GHz)","1128000","1128000","1128000","0","2029.09.30"
"SAME","(주)레드스톤시스템","25618478","데스크톱컴퓨터, 레드스톤시스템, CSY-4566HHKP, Intel Core i5 14500(2.6GHz)","1128000","1128000","1128000","0","2029.09.30"
"SAME","(주)레드스톤시스템","25618466","데스크톱컴퓨터, 레드스톤시스템, CSY-4566HHKPL, Intel Core i5 14500(2.6GHz)","1128000","1128000","1128000","0","2029.09.30"
"SAME","(주)레드스톤시스템","25618951","데스크톱컴퓨터, 레드스톤시스템, DMY-4566HHKPL, Intel Core i5 14500(2.6GHz)","1128000","1128000","1128000","0","2029.09.30"
"SAME","주식회사 삼보컴퓨터","25569991","데스크톱컴퓨터, 삼보컴퓨터, DT281-GC51Q-004, Intel Core i5 14500(2.6GHz)","1129000","1129000","1129000","0","2029.09.30"
"SAME","(주)컴트리","25797478","데스크톱컴퓨터, 컴트리, CS4-E71-B0001, Intel Core i7 14700(2.1GHz)","1129410","1129410","1129410","0","2029.09.30"
"SAME","주식회사 테트라","25356970","데스크톱컴퓨터, 테트라, T-KMDT475S16, Intel Core i7 14700(2.1GHz)","1129700","1129700","1129700","0","2029.09.30"
"SAME","(주)컴트리","25797469","데스크톱컴퓨터, 컴트리, CM4-E71-B0002, Intel Core i7 14700(2.1GHz)","1129710","1129710","1129710","0","2029.09.30"
"SAME","주식회사 서버앤컴퓨터","24589660","데스크톱컴퓨터, 서버앤컴퓨터, DODE-M71615G7, Intel Core i7 12700(2.1GHz)","1130000","1130000","1130000","0","2026.04.29"
"SAME","(주)레드스톤시스템","25618481","데스크톱컴퓨터, 레드스톤시스템, CSY-4566HMP, Intel Core i5 14500(2.6GHz)","1130500","1130500","1130500","0","2029.09.30"
"SAME","(주)레드스톤시스템","25618454","데스크톱컴퓨터, 레드스톤시스템, DMY-4566HMP, Intel Core i5 14500(2.6GHz)","1130500","1130500","1130500","0","2029.09.30"
"SAME","(주)레드스톤시스템","25618954","데스크톱컴퓨터, 레드스톤시스템, DMY-4566HMPL, Intel Core i5 14500(2.6GHz)","1130500","1130500","1130500","0","2029.09.30"
"SAME","(주)유투","25769643","데스크톱컴퓨터, 유투, AT5E2-500/B, AMD Ryzen5 PRO 7645(3.8GHz)","1131000","1131000","1131000","0","2029.09.30"
"SAME","주식회사 인비전","25738647","데스크톱컴퓨터, 인비전, IV-M754165S1H2, Intel Core i5 14400(2.5GHz)","1131000","1131000","1131000","0","2029.09.30"
"SAME","주식회사 비엔피","24663389","데스크톱컴퓨터, 비엔피, B5S-2T16S5H1, Intel Core i5 12500(3.0GHz)","1132900","1132900","1132900","0","2029.09.30"
"SAME","주식회사 비엔피","24663400","데스크톱컴퓨터, 비엔피, B5M-2T16S5H1, Intel Core i5 12500(3.0GHz)","1132900","1132900","1132900","0","2029.09.30"
"SAME","주식회사 엔와이컴퓨터","25558756","데스크톱컴퓨터, 엔와이컴퓨터, NY-E144QIB00, Intel Core i5 14400(2.5GHz)","1134000","1134000","1134000","0","2029.09.30"
"SAME","주식회사 엔와이컴퓨터","25558773","데스크톱컴퓨터, 엔와이컴퓨터, NY-P144QIB00, Intel Core i5 14400(2.5GHz)","1134000","1134000","1134000","0","2029.09.30"
"SAME","사단법인 한국사회적일자리개발원","24526188","데스크톱컴퓨터, 한국사회적일자리개발원, DT12-B732M50G0, Intel Core i7 12700(2.1GHz)","1134000","1134000","1134000","0","2029.09.30"
"SAME","주식회사 티원엘에스","25859226","데스크톱컴퓨터, 티원엘에스, TSB-D51920N, Intel Core i5 14500(2.6GHz)","1134100","1134100","1134100","0","2029.03.18"
"SAME","주식회사 티원엘에스","25859222","데스크톱컴퓨터, 티원엘에스, TMB-D51920N, Intel Core i5 14500(2.6GHz)","1134100","1134100","1134100","0","2029.03.18"
"SAME","주식회사 메이커스테크놀로지","25708421","데스크톱컴퓨터, 메이커스테크놀로지, D12505H116V5, Intel Core i5 12500(2.1GHz)","1135600","1135600","1135600","0","2029.09.30"
"SAME","위더스컴퓨터 주식회사","24521195","데스크톱컴퓨터, 위더스컴퓨터, H6T-70N2H116-V30, Intel Core i7 12700(2.1GHz)","1136000","1136000","1136000","0","2029.09.30"
"SAME","주식회사 서버앤컴퓨터","24589654","데스크톱컴퓨터, 서버앤컴퓨터, DODE-T716210, Intel Core i7 12700(2.1GHz)","1137000","1137000","1137000","0","2026.04.29"
"SAME","주식회사 기린","25661568","데스크톱컴퓨터, 기린, KR176-T4516320, Intel&nbsp;Core&nbsp;i5-14500(2.6GHz)","1137200","1137200","1137200","0","2029.09.30"
"SAME","주식회사 삼보컴퓨터","25569925","데스크톱컴퓨터, 삼보컴퓨터, DG481-GB51Q-003, Intel Core i5 13500(2.5GHz)","1138000","1138000","1138000","0","2029.09.30"
"SAME","주식회사 삼보컴퓨터","25569966","데스크톱컴퓨터, 삼보컴퓨터, DT281-GB51Q-003, Intel Core i5 13500(2.5GHz)","1138000","1138000","1138000","0","2029.09.30"
"SAME","주식회사 대우루컴즈","25563899","데스크톱컴퓨터, 대우루컴즈, DT367B-356520, Intel Core i5 13500(2.5GHz)","1138000","1138000","1138000","0","2029.09.30"
"SAME","주식회사 대우루컴즈","25563925","데스크톱컴퓨터, 대우루컴즈, DS367A-356520, Intel Core i5 13500(2.5GHz)","1138000","1138000","1138000","0","2029.09.30"
"SAME","주식회사 에이텍컴퓨터","25569887","데스크톱컴퓨터, 에이텍컴퓨터, A3TQ-5NBDF, Intel Core i5 13500(2.5GHz)","1138000","1138000","1138000","0","2029.09.30"
"SAME","주식회사 에이텍컴퓨터","25569829","데스크톱컴퓨터, 에이텍컴퓨터, A3SQ-5NBDF, Intel Core i5 13500(2.5GHz)","1138000","1138000","1138000","0","2029.09.30"
"SAME","주식회사 티원엘에스","25855491","데스크톱컴퓨터, 티원엘에스, TMB-D71900S, Intel Core i7 14700(2.1GHz)","1138100","1138100","1138100","0","2029.03.18"
"SAME","(주)유투","25563637","데스크톱컴퓨터, 유투, S5E2-520/F, Intel Core i5 14500(2.6GHz)","1139000","1139000","1139000","0","2029.09.30"
"SAME","주식회사 주연테크","25792385","데스크톱컴퓨터, 주연테크, JS-144G5S1S, Intel Core i5-14400(2.5GHz)","1139500","1139500","1139500","0","2029.09.30"
"SAME","주식회사 주연테크","25792435","데스크톱컴퓨터, 주연테크, JA-144G5S1S, Intel Core i5-14400(2.5GHz)","1139500","1139500","1139500","0","2029.09.30"
"SAME","(주)유투","25545871","데스크톱컴퓨터, 유투, T7E2-220, Intel Core i7 14700(2.1GHz)","1140000","1140000","1140000","0","2029.09.30"
"SAME","위더스컴퓨터 주식회사","25779565","데스크톱컴퓨터, 위더스컴퓨터, B8L-55N516, Intel Core Ultra 5 235(3.4GHz)","1141000","1141000","1141000","0","2029.09.30"
"SAME","주식회사 테트라","24890371","데스크톱컴퓨터, 테트라, T-MDT372T5S16, Intel Core i7 13700(2.1GHz)","1141700","1141700","1141700","0","2029.09.30"
"SAME","주식회사 에이치케이시스템","25769826","데스크톱컴퓨터, 에이치케이시스템, HTB7-AX50P0, Intel Core i7 13700(2.1GHz)","1141800","1141800","1141800","0","2029.09.30"
"SAME","주식회사 에이치케이시스템","25770756","데스크톱컴퓨터, 에이치케이시스템, HSB7-AX50P0, Intel Core i7 13700(2.1GHz)","1141800","1141800","1141800","0","2029.09.30"
"SAME","주식회사 삼보컴퓨터","25569955","데스크톱컴퓨터, 삼보컴퓨터, DT281-GB31Q-001, Intel Core i5 13500(2.5GHz)","1142000","1142000",,"0","2029.09.30"
"SAME","주식회사 코리","25673564","데스크톱컴퓨터, 코리, CR176-T4716320, Intel&nbsp;Core&nbsp;i7-14700(2.6GHz)","1142500","1142500","1142500","0","2029.09.30"
"SAME","주식회사 대우루컴즈","25563951","데스크톱컴퓨터, 대우루컴즈, DS367A-4465C0, Intel Core i5 14400(2.5GHz)","1144000","1144000","1144000","0","2029.09.30"
"SAME","주식회사 대우루컴즈","25563991","데스크톱컴퓨터, 대우루컴즈, DT367B-4465C0, Intel Core i5 14400(2.5GHz)","1144000","1144000","1144000","0","2029.09.30"
"SAME","주식회사 에이텍컴퓨터","25569909","데스크톱컴퓨터, 에이텍컴퓨터, A4TQ-4NBJN, Intel Core i5 14400(2.5GHz)","1144000","1144000","1144000","0","2029.09.30"
"SAME","주식회사 에이텍컴퓨터","25569856","데스크톱컴퓨터, 에이텍컴퓨터, A4SQ-4NBJN, Intel Core i5 14400(2.5GHz)","1144000","1144000",,"0","2029.09.30"
"SAME","네오프랜드(주)","24645796","데스크톱컴퓨터, 네오프랜드, NDI52M2-C22N, Intel Core i5 12500(3.0GHz)","1144540","1144540","1144540","0","2026.08.03"
"SAME","(주)한성컴퓨터","25110159","데스크톱컴퓨터, 한성컴퓨터, S13-B773221V0, Intel Core i5 13500(2.5GHz)","1144800","1144800","1144800","0","2027.08.08"
"SAME","(주)한성컴퓨터","25110166","데스크톱컴퓨터, 한성컴퓨터, T13-X773221V0, Intel Core i5 13500(2.5GHz)","1144800","1144800","1144800","0","2027.08.08"
"SAME","(주)유투","25479187","데스크톱컴퓨터, 유투, T7E2-500/B, Intel Core i7 14700(2.1GHz)","1145000","1145000","1145000","0","2029.09.30"
"SAME","주식회사 에이치케이시스템","25770767","데스크톱컴퓨터, 에이치케이시스템, HSB5-BY50P0, Intel Core i5 14500(2.6GHz)","1146000","1146000","1146000","0","2029.09.30"
"SAME","몬스타주식회사","25493398","데스크톱컴퓨터, 몬스타, MPC-M145R16S256H1, Intel Core i5 14500(5.0GHz)","1146320","1146320","1146320","0","2027.08.24"
"SAME","주식회사 트리엠","25726661","데스크톱컴퓨터, 트리엠, TX4-CH7-506, Intel Core i7-14700(2.1GHz)","1146900","",,"0","2029.06.25"
"SAME","주식회사 기린","25661580","데스크톱컴퓨터, 기린, KR176-S4716300, Intel&nbsp;Core&nbsp;i7-14700(2.1GHz)","1147500","1147500","1147500","0","2029.09.30"
"SAME","위더스컴퓨터 주식회사","24935046","데스크톱컴퓨터, 위더스컴퓨터, B7T-70N2H116, Intel Core i7 13700(2.1GHz)","1148000","1148000","1148000","0","2029.09.30"
"SAME","주식회사 아이티에스","25155349","데스크톱컴퓨터, 아이티에스, ITS-DT13-G7C52, Intel Core i7 13700(2.1GHz)","1148000","1148000","1148000","0","2028.02.12"
"SAME","주식회사 티원엘에스","25859220","데스크톱컴퓨터, 티원엘에스, TMB-D71900N, Intel Core i7 14700(2.1GHz)","1148100","1148100","1148100","0","2029.03.18"
"SAME","주식회사 티원엘에스","25859225","데스크톱컴퓨터, 티원엘에스, TSB-D71900N, Intel Core i7 14700(2.1GHz)","1148100","1148100","1148100","0","2029.03.18"
"SAME","(주)유투","26023421","데스크톱컴퓨터, 유투, LS5E2-520/B, Intel Core i5 14500(2.6GHz)","1149000","1149000","1149000","0","2029.09.30"
"SAME","위메이드 보호작업장","25638696","데스크톱컴퓨터, 위메이드 보호작업장, RTM-F2ZM55VZ, Intel Core i5 14500(2.6GHz)","1150200","1150200","1150200","0","2026.07.19"
"SAME","위메이드 보호작업장","25638690","데스크톱컴퓨터, 위메이드 보호작업장, RTS-F2ZM55VZ, Intel Core i5 14500(2.6GHz)","1150200","1150200","1150200","0","2026.07.19"
"SAME","(주)컴트리","25797445","데스크톱컴퓨터, 컴트리, CM4-E51-Q0001, Intel Core i5 14500(2.6GHz)","1151610","1151610","1151610","0","2029.09.30"
"SAME","위메이드 보호작업장","25638713","데스크톱컴퓨터, 위메이드 보호작업장, RTS-F22M56VZ, Intel Core i5 14500(2.6GHz)","1151700","1151700","1151700","0","2026.07.19"
"SAME","위메이드 보호작업장","25638698","데스크톱컴퓨터, 위메이드 보호작업장, RTM-F22M56VZ, Intel Core i5 14500(2.6GHz)","1151700","1151700","1151700","0","2026.07.19"
"SAME","주식회사 트리엠","25726665","데스크톱컴퓨터, 트리엠, TX4-RB7-5506, Intel Core i7-14700(2.1GHz)","1151900","",,"0","2029.06.25"
"SAME","주식회사 비엔피","24663408","데스크톱컴퓨터, 비엔피, B7M-2T16S5H1, Intel Core i7 12700(2.1GHz)","1154500","1154500","1154500","0","2029.09.30"
"SAME","주식회사 테트라","25356972","데스크톱컴퓨터, 테트라, T-KMDT452T5S16, Intel Core i5 14500(2.6GHz)","1155200","1155200","1155200","0","2029.09.30"
"SAME","주식회사 기린","25661581","데스크톱컴퓨터, 기린, KR176-S4532300, Intel&nbsp;Core&nbsp;i5-14500(2.6GHz)","1157430","1157430","1157430","0","2029.09.30"
"SAME","주식회사 기린","25661569","데스크톱컴퓨터, 기린, KR176-T4716300, Intel&nbsp;Core&nbsp;i7-14700(2.1GHz)","1157500","1157500","1157500","0","2029.09.30"
"SAME","주식회사 인텍","25319772","데스크톱컴퓨터, 인텍, IT176-T3716220, Intel Core i7-13700(2.1GHz)","1157700","",,"0","2029.03.14"
